program,func,DECOMP,RECOMP,INLINE-ASM,TEST-EQUIV,BASIC
sqliteB4,sqlite3PcachePagecount,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcachePageRefcount,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PCachePercentDirty,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheRef,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheRefCount,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheRelease,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheSetCachesize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PCacheSetDefault,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheSetPageSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheSetSpillsize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheShrink,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheShutdown,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PcacheSize,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3PcacheTruncate,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PExpr,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PExprAddSelect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Pow10,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3Pragma,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PragmaVtabRegister,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_prepare,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Prepare,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_prepare16,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Prepare16,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_prepare16_v2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_prepare16_v3,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_prepare_v2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_prepare_v3,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PrimaryKeyIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PrngRestoreState,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PrngSaveState,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_profile,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_progress_handler,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Put4byte,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3PutVarint,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_randomness,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ReadSchema,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_realloc,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3Realloc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_realloc64,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3RealSameAsInt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RefillIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RegisterDateTimeFunctions,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RegisterLikeFunctions,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RegisterPerConnectionBuiltinFunctions,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Reindex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_release_memory,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3ReleaseTempRange,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ReleaseTempReg,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RenameExprlistUnmap,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RenameExprUnmap,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RenameTokenMap,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RenameTokenRemap,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ReportError,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3Reprepare,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_reset,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResetAllSchemasOfConnection,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_reset_auto_extension,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3ResetOneSchema,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResolveExprListNames,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResolveExprNames,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResolveOrderGroupBy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResolvePartIdxLabel,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResolveSelectNames,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResolveSelfReference,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_blob,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_blob64,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_double,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_error,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_error16,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_error_code,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_error_nomem,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_error_toobig,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_int,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_int64,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_null,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_pointer,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ResultSetOfSelect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_subtype,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_text,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_text16,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_text16be,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_text16le,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_text64,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_value,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_zeroblob,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_result_zeroblob64,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RollbackAll,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_rollback_hook,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RootPageMoved,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowidConstraint,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowSetClear,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowSetDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowSetInit,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowSetInsert,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowSetNext,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RowSetTest,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RunParser,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3RunVacuum,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SafetyCheckOk,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SafetyCheckSickOrOk,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Savepoint,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SchemaClear,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SchemaGet,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SchemaToIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SectorSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Select,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectAddColumnTypeAndCollation,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectAddTypeInfo,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectDestInit,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectDup,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectExpand,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectExprHeight,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectNew,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectPrep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectWalkFail,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectWalkNoop,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SelectWrongNumTermsError,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_set_authorizer,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_set_auxdata,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SetHasNullFlag,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_set_last_insert_rowid,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SetString,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_shathree_init,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_shutdown,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SkipAccumulatorLoad,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_sleep,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_snprintf,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3_soft_heap_limit,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_soft_heap_limit64,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_sourceid,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3_sql,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListAppend,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListAppendFromTerm,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListAssignCursors,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListDup,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListEnlarge,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListFuncArgs,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListIndexedBy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListLookup,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SrcListShiftJoinType,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3StartTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_status,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_status64,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3StatusDown,PASSED,PASSED,PASSED,FAILED,FAILED
sqliteB4,sqlite3StatusHighwater,PASSED,PASSED,PASSED,FAILED,FAILED
sqliteB4,sqlite3StatusUp,PASSED,PASSED,PASSED,FAILED,FAILED
sqliteB4,sqlite3StatusValue,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_step,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Step,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_stmt_busy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3StmtCurrentTime,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_stmt_isexplain,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_stmt_readonly,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_stmt_status,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3StrAccumEnlarge,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3StrAccumFinish,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3StrAccumInit,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_append,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_appendall,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_appendchar,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_appendf,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_errcode,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_finish,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_strglob,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_stricmp,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3StrICmp,PASSED,PASSED,PASSED,FAILED,PASSED
sqliteB4,sqlite3StringToId,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Strlen30,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3_str_length,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_strlike,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_str_new,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_strnicmp,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3_str_reset,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_value,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_str_vappendf,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SubInt64,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3SubselectError,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_system_errno,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3SystemError,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TableAffinity,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TableColumnAffinity,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_table_column_metadata,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TableLock,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TempInMemory,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_test_control,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_thread_cleanup,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3ThreadCreate,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ThreadJoin,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_threadsafe,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3TokenInit,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_total_changes,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_trace,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_trace_v2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_transfer_bindings,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TransferBindings,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggerColmask,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggerDeleteStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggerInsertStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggerList,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggerSelectStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggersExist,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TriggerUpdateStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3TwoPartName,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UniqueConstraint,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UnlinkAndDeleteIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UnlinkAndDeleteTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UnlinkAndDeleteTrigger,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Update,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_update_hook,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UpsertAnalyzeTarget,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UpsertDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UpsertDoUpdate,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UpsertDup,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3UpsertNew,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_uri_boolean,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3_uri_int64,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_uri_parameter,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3_user_data,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Utf16ByteLen,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Utf16to8,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3Utf8CharLen,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,sqlite3Utf8Read,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3Vacuum,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueApplyAffinity,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_blob,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_bytes,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueBytes,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_bytes16,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_double,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_dup,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_free,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueFree,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_frombind,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueFromExpr,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_int,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_int64,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueNew,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_nochange,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_numeric_type,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_pointer,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueSetNull,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueSetStr,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_subtype,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_text,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3ValueText,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_text16,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_text16be,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_text16le,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3_value_type,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VarintLen,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,sqlite3VdbeAddOp0,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOp1,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOp2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOp3,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOp4,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOp4Dup8,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOp4Int,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddOpList,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAddParseSchemaOp,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAllocUnpackedRecord,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeAppendP4,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeBooleanValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeEncoding,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeOpcode,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeP1,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeP2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeP3,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeP4,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeP5,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeChangeToNoop,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCheckFk,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeClearObject,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCloseStatement,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCountChanges,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCreate,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCurrentAddr,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCursorMoveto,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeCursorRestore,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeDb,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeDeleteAuxData,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeDeletePriorOpcode,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeEndCoroutine,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeEnter,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeError,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeExec,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeExpandSql,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeExplain,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeExplainParent,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeExplainPop,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeFinalize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeFindCompare,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeFrameDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeFrameMemDel,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeFrameRestore,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeFreeCursor,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeGetBoundValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeGetOp,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeGoto,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeHalt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeIdxKeyCompare,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeIdxRowid,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeIntegerAffinity,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeIntValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeJumpHere,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeLeave,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeLinkSubProgram,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeList,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeLoadString,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMakeLabel,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMakeReady,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemAggValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemCast,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemClearAndResize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemCopy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemExpandBlob,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemFinalize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,sqlite3VdbeMemFromBtree,PASSED,FAILED,N/A,N/A,FAILED
